url,people,rate
https://leetcode.cn/problems/push-dominoes,567,0.558
https://leetcode.cn/problems/magic-squares-in-grid,154,0.368
https://leetcode.cn/problems/keys-and-rooms,893,0.69
https://leetcode.cn/problems/split-array-into-fibonacci-sequence,389,0.484
https://leetcode.cn/problems/longest-mountain-in-array,748,0.423
https://leetcode.cn/problems/hand-of-straights,550,0.571
https://leetcode.cn/problems/shifting-letters,161,0.464
https://leetcode.cn/problems/maximize-distance-to-closest-person,590,0.517
https://leetcode.cn/problems/loud-and-rich,339,0.632
https://leetcode.cn/problems/peak-index-in-a-mountain-array,1199,0.685
https://leetcode.cn/problems/car-fleet,228,0.421
https://leetcode.cn/problems/exam-room,233,0.473
https://leetcode.cn/problems/score-of-parentheses,715,0.684
https://leetcode.cn/problems/mirror-reflection,85,0.577
https://leetcode.cn/problems/score-after-flipping-matrix,530,0.807
https://leetcode.cn/problems/all-nodes-distance-k-in-binary-tree,785,0.613
https://leetcode.cn/problems/smallest-subtree-with-all-the-deepest-nodes,244,0.705
https://leetcode.cn/problems/prime-palindrome,131,0.24
https://leetcode.cn/problems/reordered-power-of-2,551,0.634
https://leetcode.cn/problems/advantage-shuffle,780,0.509
https://leetcode.cn/problems/length-of-longest-fibonacci-subsequence,389,0.562
https://leetcode.cn/problems/walking-robot-simulation,511,0.474
https://leetcode.cn/problems/koko-eating-bananas,1031,0.494
https://leetcode.cn/problems/stone-game,686,0.766
https://leetcode.cn/problems/decoded-string-at-index,117,0.273
https://leetcode.cn/problems/boats-to-save-people,782,0.541
https://leetcode.cn/problems/spiral-matrix-iii,142,0.718
https://leetcode.cn/problems/possible-bipartition,631,0.522
https://leetcode.cn/problems/construct-binary-tree-from-preorder-and-postorder-traversal,391,0.678
https://leetcode.cn/problems/find-and-replace-pattern,485,0.786
https://leetcode.cn/problems/groups-of-special-equivalent-strings,148,0.733
https://leetcode.cn/problems/all-possible-full-binary-trees,211,0.777
https://leetcode.cn/problems/bitwise-ors-of-subarrays,64,0.402
https://leetcode.cn/problems/rle-iterator,94,0.517
https://leetcode.cn/problems/online-stock-span,803,0.641
https://leetcode.cn/problems/fruit-into-baskets,1606,0.449
https://leetcode.cn/problems/sum-of-subarray-minimums,556,0.395
https://leetcode.cn/problems/snakes-and-ladders,245,0.447
https://leetcode.cn/problems/smallest-range-ii,126,0.361
https://leetcode.cn/problems/online-election,377,0.538
https://leetcode.cn/problems/sort-an-array,2320,0.499
https://leetcode.cn/problems/partition-array-into-disjoint-intervals,567,0.501
https://leetcode.cn/problems/word-subsets,133,0.468
https://leetcode.cn/problems/maximum-sum-circular-subarray,639,0.41
https://leetcode.cn/problems/complete-binary-tree-inserter,422,0.67
https://leetcode.cn/problems/minimum-add-to-make-parentheses-valid,937,0.731
https://leetcode.cn/problems/3sum-with-multiplicity,129,0.376
https://leetcode.cn/problems/flip-string-to-monotone-increasing,543,0.635
https://leetcode.cn/problems/binary-subarrays-with-sum,454,0.554
https://leetcode.cn/problems/minimum-falling-path-sum,1345,0.676
https://leetcode.cn/problems/beautiful-array,134,0.663
https://leetcode.cn/problems/shortest-bridge,751,0.526
https://leetcode.cn/problems/knight-dialer,138,0.531
https://leetcode.cn/problems/reorder-data-in-log-files,512,0.634
https://leetcode.cn/problems/minimum-area-rectangle,111,0.489
https://leetcode.cn/problems/minimum-increment-to-make-array-unique,636,0.48
https://leetcode.cn/problems/validate-stack-sequences,890,0.665
https://leetcode.cn/problems/most-stones-removed-with-same-row-or-column,439,0.615
https://leetcode.cn/problems/bag-of-tokens,165,0.41
https://leetcode.cn/problems/largest-time-for-given-digits,195,0.382
https://leetcode.cn/problems/reveal-cards-in-increasing-order,244,0.789
https://leetcode.cn/problems/flip-equivalent-binary-trees,260,0.67
https://leetcode.cn/problems/array-of-doubled-pairs,482,0.392
https://leetcode.cn/problems/delete-columns-to-make-sorted-ii,98,0.359
https://leetcode.cn/problems/prison-cells-after-n-days,195,0.374
https://leetcode.cn/problems/check-completeness-of-a-binary-tree,487,0.547
https://leetcode.cn/problems/regions-cut-by-slashes,363,0.743
https://leetcode.cn/problems/maximum-width-ramp,245,0.48
https://leetcode.cn/problems/minimum-area-rectangle-ii,59,0.515
https://leetcode.cn/problems/vowel-spellchecker,72,0.438
https://leetcode.cn/problems/numbers-with-same-consecutive-differences,244,0.513
https://leetcode.cn/problems/pancake-sorting,705,0.677
https://leetcode.cn/problems/powerful-integers,311,0.469
https://leetcode.cn/problems/flip-binary-tree-to-match-preorder-traversal,175,0.462
https://leetcode.cn/problems/k-closest-points-to-origin,836,0.652
https://leetcode.cn/problems/subarray-sums-divisible-by-k,585,0.483
https://leetcode.cn/problems/longest-turbulent-subarray,707,0.477
https://leetcode.cn/problems/distribute-coins-in-binary-tree,362,0.763
https://leetcode.cn/problems/time-based-key-value-store,395,0.526
https://leetcode.cn/problems/minimum-cost-for-tickets,586,0.632
https://leetcode.cn/problems/string-without-aaa-or-bbb,227,0.438
https://leetcode.cn/problems/sum-of-even-numbers-after-queries,235,0.612
https://leetcode.cn/problems/interval-list-intersections,606,0.686
https://leetcode.cn/problems/smallest-string-starting-from-leaf,202,0.517
https://leetcode.cn/problems/satisfiability-of-equality-equations,935,0.537
https://leetcode.cn/problems/broken-calculator,153,0.527
https://leetcode.cn/problems/rotting-oranges,2278,0.513
https://leetcode.cn/problems/maximum-binary-tree-ii,448,0.689
https://leetcode.cn/problems/check-if-word-is-valid-after-substitutions,450,0.638
https://leetcode.cn/problems/max-consecutive-ones-iii,1216,0.593
https://leetcode.cn/problems/clumsy-factorial,682,0.629
https://leetcode.cn/problems/minimum-domino-rotations-for-equal-row,129,0.483
https://leetcode.cn/problems/construct-binary-search-tree-from-preorder-traversal,425,0.715
https://leetcode.cn/problems/pairs-of-songs-with-total-durations-divisible-by-60,495,0.498
https://leetcode.cn/problems/capacity-to-ship-packages-within-d-days,881,0.623
https://leetcode.cn/problems/best-sightseeing-pair,726,0.572
https://leetcode.cn/problems/smallest-integer-divisible-by-k,174,0.467
https://leetcode.cn/problems/binary-string-with-substrings-representing-1-to-n,271,0.633
https://leetcode.cn/problems/convert-to-base-2,259,0.649
https://leetcode.cn/problems/next-greater-node-in-linked-list,680,0.645
https://leetcode.cn/problems/number-of-enclaves,898,0.619
https://leetcode.cn/problems/camelcase-matching,482,0.645
https://leetcode.cn/problems/video-stitching,564,0.531
https://leetcode.cn/problems/maximum-difference-between-node-and-ancestor,487,0.755
https://leetcode.cn/problems/longest-arithmetic-subsequence,344,0.495
https://leetcode.cn/problems/two-city-scheduling,291,0.692
https://leetcode.cn/problems/maximum-sum-of-two-non-overlapping-subarrays,310,0.656
https://leetcode.cn/problems/moving-stones-until-consecutive,306,0.497
https://leetcode.cn/problems/coloring-a-border,541,0.55
https://leetcode.cn/problems/uncrossed-lines,664,0.716
https://leetcode.cn/problems/binary-search-tree-to-greater-sum-tree,691,0.835
https://leetcode.cn/problems/minimum-score-triangulation-of-polygon,160,0.652
https://leetcode.cn/problems/moving-stones-until-consecutive-ii,94,0.661
https://leetcode.cn/problems/robot-bounded-in-circle,487,0.567
https://leetcode.cn/problems/flower-planting-with-no-adjacent,346,0.612
https://leetcode.cn/problems/partition-array-for-maximum-sum,311,0.753
https://leetcode.cn/problems/customers-who-bought-all-products,292,0.596
https://leetcode.cn/problems/longest-string-chain,410,0.562
https://leetcode.cn/problems/last-stone-weight-ii,935,0.699
https://leetcode.cn/problems/grumpy-bookstore-owner,935,0.581
https://leetcode.cn/problems/previous-permutation-with-one-swap,310,0.484
https://leetcode.cn/problems/distant-barcodes,319,0.45
https://leetcode.cn/problems/shortest-way-to-form-string,166,0.605
https://leetcode.cn/problems/campus-bikes,63,0.522
https://leetcode.cn/problems/minimize-rounding-error-to-meet-target,52,0.377
https://leetcode.cn/problems/all-paths-from-source-lead-to-destination,65,0.354
https://leetcode.cn/problems/missing-element-in-sorted-array,166,0.552
https://leetcode.cn/problems/lexicographically-smallest-equivalent-string,131,0.654
https://leetcode.cn/problems/longest-repeating-substring,87,0.571
https://leetcode.cn/problems/campus-bikes-ii,72,0.517
https://leetcode.cn/problems/product-sales-analysis-iii,144,0.469
https://leetcode.cn/problems/flip-columns-for-maximum-number-of-equal-rows,211,0.714
https://leetcode.cn/problems/adding-two-negabinary-numbers,197,0.414
https://leetcode.cn/problems/project-employees-iii,161,0.719
https://leetcode.cn/problems/letter-tile-possibilities,408,0.792
https://leetcode.cn/problems/insufficient-nodes-in-root-to-leaf-paths,281,0.619
https://leetcode.cn/problems/smallest-subsequence-of-distinct-characters,252,0.588
https://leetcode.cn/problems/brace-expansion,98,0.573
https://leetcode.cn/problems/largest-values-from-labels,324,0.67
https://leetcode.cn/problems/shortest-path-in-binary-matrix,744,0.405
https://leetcode.cn/problems/statistics-from-a-large-sample,212,0.418
https://leetcode.cn/problems/car-pooling,1620,0.533
https://leetcode.cn/problems/unpopular-books,145,0.467
https://leetcode.cn/problems/find-k-length-substrings-with-no-repeated-characters,204,0.702
https://leetcode.cn/problems/the-earliest-moment-when-everyone-become-friends,110,0.686
https://leetcode.cn/problems/path-with-maximum-minimum-value,116,0.405
https://leetcode.cn/problems/path-in-zigzag-labelled-binary-tree,793,0.758
https://leetcode.cn/problems/filling-bookcase-shelves,210,0.673
https://leetcode.cn/problems/new-users-daily-count,143,0.408
https://leetcode.cn/problems/corporate-flight-bookings,1710,0.643
https://leetcode.cn/problems/delete-nodes-and-return-forest,530,0.694
https://leetcode.cn/problems/maximum-nesting-depth-of-two-valid-parentheses-strings,447,0.769
https://leetcode.cn/problems/highest-grade-for-each-student,187,0.647
https://leetcode.cn/problems/print-foobar-alternately,630,0.577
https://leetcode.cn/problems/print-zero-even-odd,495,0.551
https://leetcode.cn/problems/building-h2o,356,0.545
https://leetcode.cn/problems/maximum-average-subtree,90,0.635
https://leetcode.cn/problems/lowest-common-ancestor-of-deepest-leaves,306,0.767
https://leetcode.cn/problems/longest-well-performing-interval,386,0.396
https://leetcode.cn/problems/active-businesses,157,0.676
https://leetcode.cn/problems/shortest-path-with-alternating-colors,413,0.482
https://leetcode.cn/problems/minimum-cost-tree-from-leaf-values,256,0.707
https://leetcode.cn/problems/maximum-of-absolute-value-expression,71,0.479
https://leetcode.cn/problems/reported-posts-ii,85,0.38
https://leetcode.cn/problems/connecting-cities-with-minimum-cost,168,0.584
https://leetcode.cn/problems/parallel-courses,107,0.608
https://leetcode.cn/problems/alphabet-board-path,444,0.518
https://leetcode.cn/problems/largest-1-bordered-square,380,0.562
https://leetcode.cn/problems/stone-game-ii,227,0.705
https://leetcode.cn/problems/longest-common-subsequence,2027,0.65
https://leetcode.cn/problems/decrease-elements-to-make-array-zigzag,342,0.506
https://leetcode.cn/problems/binary-tree-coloring-game,385,0.554
https://leetcode.cn/problems/snapshot-array,128,0.339
https://leetcode.cn/problems/article-views-ii,78,0.442
https://leetcode.cn/problems/minimum-swaps-to-group-all-1s-together,141,0.532
https://leetcode.cn/problems/analyze-user-website-visit-pattern,60,0.421
https://leetcode.cn/problems/number-of-dice-rolls-with-target-sum,337,0.629
https://leetcode.cn/problems/swap-for-longest-repeated-character-substring,319,0.513
https://leetcode.cn/problems/market-analysis-i,319,0.542
https://leetcode.cn/problems/maximum-level-sum-of-a-binary-tree,556,0.657
https://leetcode.cn/problems/as-far-from-land-as-possible,690,0.467
https://leetcode.cn/problems/product-price-at-a-given-date,284,0.561
https://leetcode.cn/problems/design-file-system,87,0.504
https://leetcode.cn/problems/minimum-cost-to-connect-sticks,61,0.532
https://leetcode.cn/problems/invalid-transactions,118,0.333
https://leetcode.cn/problems/compare-strings-by-frequency-of-the-smallest-character,438,0.663
https://leetcode.cn/problems/remove-zero-sum-consecutive-nodes-from-linked-list,344,0.53
https://leetcode.cn/problems/immediate-food-delivery-ii,219,0.552
https://leetcode.cn/problems/can-make-palindrome-from-substring,247,0.424
https://leetcode.cn/problems/before-and-after-puzzle,38,0.399
https://leetcode.cn/problems/shortest-distance-to-target-color,100,0.479
https://leetcode.cn/problems/maximum-subarray-sum-with-one-deletion,285,0.483
https://leetcode.cn/problems/design-bounded-blocking-queue,93,0.707
https://leetcode.cn/problems/reverse-substrings-between-each-pair-of-parentheses,763,0.648
https://leetcode.cn/problems/k-concatenation-maximum-sum,140,0.272
https://leetcode.cn/problems/monthly-transactions-i,228,0.608
https://leetcode.cn/problems/fizz-buzz-multithreaded,383,0.653
https://leetcode.cn/problems/minimum-knight-moves,89,0.396
https://leetcode.cn/problems/find-smallest-common-element-in-all-rows,107,0.744
https://leetcode.cn/problems/ugly-number-iii,167,0.289
https://leetcode.cn/problems/smallest-string-with-swaps,386,0.518
https://leetcode.cn/problems/last-person-to-fit-in-the-bus,205,0.71
https://leetcode.cn/problems/monthly-transactions-ii,119,0.452
https://leetcode.cn/problems/get-equal-substrings-within-budget,791,0.502
https://leetcode.cn/problems/remove-all-adjacent-duplicates-in-string-ii,243,0.512
https://leetcode.cn/problems/team-scores-in-football-tournament,193,0.503
https://leetcode.cn/problems/two-sum-bsts,108,0.662
https://leetcode.cn/problems/stepping-numbers,57,0.438
https://leetcode.cn/problems/longest-arithmetic-subsequence-of-given-difference,441,0.511
https://leetcode.cn/problems/path-with-maximum-gold,534,0.69
https://leetcode.cn/problems/queens-that-can-attack-the-king,395,0.74
https://leetcode.cn/problems/the-dining-philosophers,200,0.595
https://leetcode.cn/problems/airplane-seat-assignment-probability,199,0.671
https://leetcode.cn/problems/meeting-scheduler,125,0.468
https://leetcode.cn/problems/toss-strange-coins,119,0.549
https://leetcode.cn/problems/remove-sub-folders-from-the-filesystem,454,0.616
https://leetcode.cn/problems/replace-the-substring-for-balanced-string,336,0.453
https://leetcode.cn/problems/web-crawler,46,0.577
https://leetcode.cn/problems/find-positive-integer-solution-for-a-given-equation,326,0.781
https://leetcode.cn/problems/circular-permutation-in-binary-representation,229,0.774
https://leetcode.cn/problems/maximum-length-of-a-concatenated-string-with-unique-characters,461,0.491
https://leetcode.cn/problems/web-crawler-multithreaded,31,0.481
https://leetcode.cn/problems/design-a-leaderboard,72,0.637
https://leetcode.cn/problems/tree-diameter,121,0.549
https://leetcode.cn/problems/minimum-swaps-to-make-strings-equal,446,0.69
https://leetcode.cn/problems/count-number-of-nice-subarrays,657,0.584
https://leetcode.cn/problems/minimum-remove-to-make-valid-parentheses,585,0.594
https://leetcode.cn/problems/reconstruct-a-2-row-binary-matrix,266,0.485
https://leetcode.cn/problems/number-of-closed-islands,846,0.64
https://leetcode.cn/problems/encode-number,56,0.691
https://leetcode.cn/problems/smallest-common-region,69,0.599
https://leetcode.cn/problems/synonymous-sentences,78,0.591
https://leetcode.cn/problems/find-elements-in-a-contaminated-binary-tree,175,0.738
https://leetcode.cn/problems/greatest-sum-divisible-by-three,420,0.564
https://leetcode.cn/problems/page-recommendations,175,0.562
https://leetcode.cn/problems/print-immutable-linked-list-in-reverse,117,0.907
https://leetcode.cn/problems/count-servers-that-communicate,448,0.696
https://leetcode.cn/problems/search-suggestions-system,295,0.603
https://leetcode.cn/problems/all-people-report-to-the-given-manager,146,0.79
https://leetcode.cn/problems/remove-interval,66,0.581
https://leetcode.cn/problems/delete-tree-nodes,70,0.572
https://leetcode.cn/problems/number-of-burgers-with-no-waste-of-ingredients,323,0.582
https://leetcode.cn/problems/count-square-submatrices-with-all-ones,365,0.738
https://leetcode.cn/problems/group-the-people-given-the-group-size-they-belong-to,821,0.862
https://leetcode.cn/problems/find-the-smallest-divisor-given-a-threshold,207,0.504
https://leetcode.cn/problems/find-the-start-and-end-number-of-continuous-ranges,123,0.792
https://leetcode.cn/problems/iterator-for-combination,149,0.655
https://leetcode.cn/problems/remove-covered-intervals,300,0.561
https://leetcode.cn/problems/sequential-digits,226,0.541
https://leetcode.cn/problems/maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold,165,0.511
https://leetcode.cn/problems/divide-array-in-sets-of-k-consecutive-numbers,176,0.494
https://leetcode.cn/problems/maximum-number-of-occurrences-of-a-substring,137,0.489
https://leetcode.cn/problems/sum-of-mutated-array-closest-to-target,458,0.468
https://leetcode.cn/problems/deepest-leaves-sum,793,0.855
https://leetcode.cn/problems/all-elements-in-two-binary-search-trees,710,0.781
https://leetcode.cn/problems/jump-game-iii,472,0.585
https://leetcode.cn/problems/running-total-for-different-genders,104,0.736
https://leetcode.cn/problems/xor-queries-of-a-subarray,568,0.721
https://leetcode.cn/problems/get-watched-videos-by-your-friends,122,0.407
https://leetcode.cn/problems/matrix-block-sum,386,0.752
https://leetcode.cn/problems/sum-of-nodes-with-even-valued-grandparent,392,0.817
https://leetcode.cn/problems/minimum-flips-to-make-a-or-b-equal-to-c,213,0.679
https://leetcode.cn/problems/number-of-operations-to-make-network-connected,698,0.624
https://leetcode.cn/problems/restaurant-growth,256,0.523
https://leetcode.cn/problems/print-words-vertically,185,0.6
https://leetcode.cn/problems/delete-leaves-with-a-given-value,278,0.733
https://leetcode.cn/problems/break-a-palindrome,177,0.472
https://leetcode.cn/problems/sort-the-matrix-diagonally,249,0.779
https://leetcode.cn/problems/filter-restaurants-by-vegan-friendly-price-and-distance,340,0.695
https://leetcode.cn/problems/find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance,264,0.613
https://leetcode.cn/problems/reduce-array-size-to-the-half,192,0.652
https://leetcode.cn/problems/maximum-product-of-splitted-binary-tree,198,0.42
https://leetcode.cn/problems/movie-rating,214,0.364
https://leetcode.cn/problems/number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold,316,0.584
https://leetcode.cn/problems/angle-between-hands-of-a-clock,187,0.604
https://leetcode.cn/problems/minimum-number-of-steps-to-make-two-strings-anagram,183,0.765
https://leetcode.cn/problems/tweet-counts-per-frequency,81,0.355
https://leetcode.cn/problems/product-of-the-last-k-numbers,136,0.488
https://leetcode.cn/problems/maximum-number-of-events-that-can-be-attended,225,0.297
https://leetcode.cn/problems/activity-participants,95,0.659
https://leetcode.cn/problems/apply-discount-every-n-orders,73,0.55
https://leetcode.cn/problems/number-of-substrings-containing-all-three-characters,203,0.541
https://leetcode.cn/problems/validate-binary-tree-nodes,315,0.401
https://leetcode.cn/problems/closest-divisors,103,0.554
https://leetcode.cn/problems/number-of-trusted-contacts-of-a-customer,96,0.682
https://leetcode.cn/problems/rank-teams-by-votes,219,0.517
https://leetcode.cn/problems/linked-list-in-binary-tree,361,0.442
https://leetcode.cn/problems/find-the-longest-substring-containing-vowels-in-even-counts,331,0.595
https://leetcode.cn/problems/longest-zigzag-path-in-a-binary-tree,336,0.561
https://leetcode.cn/problems/number-of-times-binary-string-is-prefix-aligned,435,0.681
https://leetcode.cn/problems/time-needed-to-inform-all-employees,444,0.599
https://leetcode.cn/problems/design-a-stack-with-increment-operation,239,0.723
https://leetcode.cn/problems/balance-a-binary-search-tree,316,0.739
https://leetcode.cn/problems/cinema-seat-allocation,184,0.361
https://leetcode.cn/problems/sort-integers-by-the-power-value,281,0.695
https://leetcode.cn/problems/four-divisors,151,0.396
https://leetcode.cn/problems/check-if-there-is-a-valid-path-in-a-grid,278,0.424
https://leetcode.cn/problems/capital-gainloss,292,0.835
https://leetcode.cn/problems/count-number-of-teams,303,0.71
https://leetcode.cn/problems/design-underground-system,281,0.423
https://leetcode.cn/problems/customers-who-bought-products-a-and-b-but-not-c,170,0.691
https://leetcode.cn/problems/construct-k-palindrome-strings,160,0.615
https://leetcode.cn/problems/circle-and-rectangle-overlapping,254,0.517
https://leetcode.cn/problems/number-of-steps-to-reduce-a-number-in-binary-representation-to-one,204,0.513
https://leetcode.cn/problems/longest-happy-string,526,0.636
https://leetcode.cn/problems/queries-on-a-permutation-with-key,204,0.815
https://leetcode.cn/problems/html-entity-parser,320,0.526
https://leetcode.cn/problems/find-the-minimum-number-of-fibonacci-numbers-whose-sum-is-k,459,0.704
https://leetcode.cn/problems/the-k-th-lexicographical-string-of-all-happy-strings-of-length-n,245,0.688
https://leetcode.cn/problems/display-table-of-food-orders-in-a-restaurant,461,0.732
https://leetcode.cn/problems/minimum-number-of-frogs-croaking,447,0.503
https://leetcode.cn/problems/maximum-points-you-can-obtain-from-cards,834,0.571
https://leetcode.cn/problems/diagonal-traverse-ii,225,0.429
https://leetcode.cn/problems/leftmost-column-with-at-least-a-one,39,0.62
https://leetcode.cn/problems/first-unique-number,96,0.534
https://leetcode.cn/problems/check-if-a-string-is-a-valid-sequence-from-root-to-leaves-path-in-a-binary-tree,55,0.545
https://leetcode.cn/problems/max-difference-you-can-get-from-changing-an-integer,144,0.402
https://leetcode.cn/problems/check-if-a-string-can-break-another-string,157,0.653
https://leetcode.cn/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,606,0.502
https://leetcode.cn/problems/evaluate-boolean-expression,98,0.686
https://leetcode.cn/problems/build-an-array-with-stack-operations,915,0.716
https://leetcode.cn/problems/count-triplets-that-can-form-two-arrays-of-equal-xor,423,0.794
https://leetcode.cn/problems/minimum-time-to-collect-all-apples-in-a-tree,203,0.437
https://leetcode.cn/problems/apples-oranges,144,0.831
https://leetcode.cn/problems/simplified-fractions,538,0.676
https://leetcode.cn/problems/count-good-nodes-in-binary-tree,569,0.739
https://leetcode.cn/problems/rearrange-words-in-a-sentence,218,0.545
https://leetcode.cn/problems/people-whose-list-of-favorite-companies-is-not-a-subset-of-another-list,119,0.515
https://leetcode.cn/problems/active-users,136,0.381
https://leetcode.cn/problems/maximum-number-of-vowels-in-a-substring-of-given-length,460,0.567
https://leetcode.cn/problems/pseudo-palindromic-paths-in-a-binary-tree,321,0.687
https://leetcode.cn/problems/rectangles-area,102,0.627
https://leetcode.cn/problems/check-if-a-string-contains-all-binary-codes-of-size-k,136,0.527
https://leetcode.cn/problems/course-schedule-iv,347,0.51
https://leetcode.cn/problems/maximum-area-of-a-piece-of-cake-after-horizontal-and-vertical-cuts,270,0.428
https://leetcode.cn/problems/reorder-routes-to-make-all-paths-lead-to-the-city-zero,430,0.605
https://leetcode.cn/problems/calculate-salaries,71,0.695
https://leetcode.cn/problems/the-k-strongest-values-in-an-array,148,0.561
https://leetcode.cn/problems/design-browser-history,285,0.618
https://leetcode.cn/problems/subrectangle-queries,149,0.867
https://leetcode.cn/problems/find-two-non-overlapping-sub-arrays-each-with-target-sum,158,0.318
https://leetcode.cn/problems/least-number-of-unique-integers-after-k-removals,263,0.458
https://leetcode.cn/problems/minimum-number-of-days-to-make-m-bouquets,524,0.567
https://leetcode.cn/problems/clone-binary-tree-with-random-pointer,40,0.788
https://leetcode.cn/problems/making-file-names-unique,339,0.416
https://leetcode.cn/problems/avoid-flood-in-the-city,298,0.308
https://leetcode.cn/problems/clone-n-ary-tree,56,0.831
https://leetcode.cn/problems/the-kth-factor-of-n,177,0.62
https://leetcode.cn/problems/longest-subarray-of-1s-after-deleting-one-element,424,0.622
https://leetcode.cn/problems/check-if-array-pairs-are-divisible-by-k,158,0.403
https://leetcode.cn/problems/number-of-subsequences-that-satisfy-the-given-sum-condition,137,0.389
https://leetcode.cn/problems/design-a-file-sharing-system,53,0.301
https://leetcode.cn/problems/countries-you-can-safely-invest-in,162,0.562
https://leetcode.cn/problems/last-moment-before-all-ants-fall-out-of-a-plank,132,0.554
https://leetcode.cn/problems/count-submatrices-with-all-ones,190,0.633
https://leetcode.cn/problems/find-root-of-n-ary-tree,34,0.804
https://leetcode.cn/problems/range-sum-of-sorted-subarray-sums,124,0.581
https://leetcode.cn/problems/minimum-difference-between-largest-and-smallest-value-in-three-moves,141,0.559
https://leetcode.cn/problems/number-of-substrings-with-only-1s,215,0.401
https://leetcode.cn/problems/path-with-maximum-probability,277,0.414
https://leetcode.cn/problems/number-of-nodes-in-the-sub-tree-with-the-same-label,155,0.34
https://leetcode.cn/problems/diameter-of-n-ary-tree,68,0.719
https://leetcode.cn/problems/number-of-sub-arrays-with-odd-sum,179,0.469
https://leetcode.cn/problems/number-of-good-ways-to-split-a-string,171,0.666
https://leetcode.cn/problems/minimum-suffix-flips,189,0.706
https://leetcode.cn/problems/number-of-good-leaf-nodes-pairs,213,0.59
https://leetcode.cn/problems/the-most-recent-three-orders,109,0.632
https://leetcode.cn/problems/find-the-index-of-the-large-integer,56,0.587
https://leetcode.cn/problems/find-the-winner-of-an-array-game,229,0.465
https://leetcode.cn/problems/minimum-swaps-to-arrange-a-binary-grid,99,0.47
https://leetcode.cn/problems/guess-the-majority-in-a-hidden-array,16,0.607
https://leetcode.cn/problems/can-convert-string-in-k-moves,116,0.339
https://leetcode.cn/problems/minimum-insertions-to-balance-a-parentheses-string,236,0.49
https://leetcode.cn/problems/find-kth-bit-in-nth-binary-string,193,0.592
https://leetcode.cn/problems/maximum-number-of-non-overlapping-subarrays-with-sum-equals-target,112,0.456
https://leetcode.cn/problems/the-most-recent-orders-for-each-product,136,0.665
https://leetcode.cn/problems/minimum-operations-to-make-array-equal,232,0.823
https://leetcode.cn/problems/magnetic-force-between-two-balls,243,0.576
https://leetcode.cn/problems/strings-differ-by-one-character,34,0.477
https://leetcode.cn/problems/bank-account-summary,83,0.452
https://leetcode.cn/problems/minimum-number-of-vertices-to-reach-all-nodes,246,0.816
https://leetcode.cn/problems/minimum-numbers-of-function-calls-to-make-target-array,101,0.631
https://leetcode.cn/problems/detect-cycles-in-2d-grid,121,0.413
https://leetcode.cn/problems/maximum-number-of-coins-you-can-get,270,0.781
https://leetcode.cn/problems/find-latest-group-of-size-m,140,0.372
https://leetcode.cn/problems/put-boxes-into-the-warehouse-i,43,0.594
https://leetcode.cn/problems/maximum-length-of-subarray-with-positive-product,478,0.431
https://leetcode.cn/problems/dot-product-of-two-sparse-vectors,61,0.885
https://leetcode.cn/problems/number-of-ways-to-split-a-string,98,0.316
https://leetcode.cn/problems/shortest-subarray-to-be-removed-to-make-array-sorted,296,0.433
https://leetcode.cn/problems/number-of-ways-where-square-of-number-is-equal-to-product-of-two-numbers,114,0.355
https://leetcode.cn/problems/minimum-time-to-make-rope-colorful,286,0.602
https://leetcode.cn/problems/put-boxes-into-the-warehouse-ii,33,0.584
https://leetcode.cn/problems/count-unhappy-friends,259,0.678
https://leetcode.cn/problems/min-cost-to-connect-all-points,681,0.654
https://leetcode.cn/problems/binary-search-tree-iterator-ii,40,0.623
https://leetcode.cn/problems/maximum-sum-obtained-of-any-permutation,101,0.33
https://leetcode.cn/problems/make-sum-divisible-by-p,201,0.366
https://leetcode.cn/problems/split-a-string-into-the-max-number-of-unique-substrings,151,0.582
https://leetcode.cn/problems/maximum-non-negative-product-in-a-matrix,142,0.346
https://leetcode.cn/problems/the-most-frequently-ordered-products-for-each-customer,105,0.705
https://leetcode.cn/problems/maximum-profit-of-operating-a-centennial-wheel,407,0.533
https://leetcode.cn/problems/throne-inheritance,238,0.657
https://leetcode.cn/problems/find-nearest-right-node-in-binary-tree,64,0.736
https://leetcode.cn/problems/alert-using-same-key-card-three-or-more-times-in-a-one-hour-period,352,0.504
https://leetcode.cn/problems/find-valid-matrix-given-row-and-column-sums,279,0.809
https://leetcode.cn/problems/even-odd-tree,512,0.582
https://leetcode.cn/problems/check-if-two-expression-trees-are-equivalent,35,0.751
https://leetcode.cn/problems/find-the-missing-ids,69,0.726
https://leetcode.cn/problems/maximal-network-rank,294,0.604
https://leetcode.cn/problems/split-two-strings-to-make-palindrome,262,0.376
https://leetcode.cn/problems/maximum-font-to-fit-a-sentence-in-a-screen,30,0.628
https://leetcode.cn/problems/coordinate-with-maximum-network-quality,289,0.46
https://leetcode.cn/problems/number-of-sets-of-k-non-overlapping-line-segments,59,0.487
https://leetcode.cn/problems/lexicographically-smallest-string-after-applying-operations,152,0.667
https://leetcode.cn/problems/best-team-with-no-conflicts,253,0.538
https://leetcode.cn/problems/design-an-expression-tree-with-evaluate-function,34,0.819
